X,Y,OBJECTID,FIELDNAME,FIELDAREA,ORGGRPNM,UNITNAME,UNITTYPCOD,UNITTYPDES,LOCATION,PERIODDATE,PERIODYRMN,PERIODMNTH,PERIODMNNM,PERIODYR,OILPRODMAS,OILPRODM3,OILPRDDENS,OILPRODMBD,DGASPRODMA,DGASPROKSM,DGASPROMMS,DGASPRODEN,AGASPRODMA,AGASPROMMS,AGASPROKSM,AGASPRODEN,GCONDMASS,GCONDVOL,GCONDMBD,GCONDDEN,INJWATMASS,INJWATVOL,INJWATMBD,WATPRODMAS,WATPRODVOL,WATPRODMBD,WELLREGNO
1.322033701,58.73579189,5875,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1994-09-15T00:00:00.000Z,199409,9,September,1994,61544.301,75990,810,15.93257,,,,,408304.04,511.3211763,434366,0.94,,,,,0,0,0,55548,55548,11.646564,09-11-03
1.322033701,58.73579189,5876,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1994-10-15T00:00:00.000Z,199410,10,October,1994,73012.485,90150,810,18.29172581,,,,,439521.291,540.1292547,474133,0.927,,,,,0,0,0,48554,48554,9.85176323,09-11-04
1.322033701,58.73579189,5877,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1994-11-15T00:00:00.000Z,199411,11,November,1994,65281.9895,80605,810,16.90018167,,,,,397305.181,502.3570522,426751,0.931,,,,,0,0,0,43526,43526,9.12595133,48/18b- 6
1.322033701,58.73579189,5878,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1994-12-15T00:00:00.000Z,199412,12,December,1994,67462.2403,83297,810,16.90123,,,,,431754.885,530.5850911,465755,0.927,,,,,0,0,0,46854,46854,9.50682774,49/23-C8
1.322033701,58.73579189,5879,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-01-15T00:00:00.000Z,199501,1,January,1995,63144.6634,77966,810,15.8195529,,,,,431960.688,533.7167342,468504,0.922,,,,,0,0,0,42828,42828,8.68993935,49/18-B5
1.322033701,58.73579189,5880,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-02-15T00:00:00.000Z,199502,2,Feburary,1995,51989.9107,64193,810,14.42049893,,,,,358382.61,492.3856938,390395,0.918,,,,,0,0,0,38438,38438,8.63482214,49/18-B12Z
1.322033701,58.73579189,5881,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-03-15T00:00:00.000Z,199503,3,March,1995,56120.04,69284,810,14.0579471,,,,,399262.11,492.7809532,432570,0.923,,,,,0,0,0,43550,43550,8.83643548,49/18-A6
1.322033701,58.73579189,5882,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-04-15T00:00:00.000Z,199504,4,April,1995,53043.5906,65494,810,13.73190867,,,,,388073.575,493.8673262,419539,0.925,,,,,0,0,0,42251,42251,8.85862633,29/05b-F3Z
1.322033701,58.73579189,5883,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-05-15T00:00:00.000Z,199505,5,May,1995,47784.9099,59001,810,11.97149323,,,,,339921.12,419.0865226,367880,0.924,,,,,0,0,0,38430,38430,7.79757097,48/14-L5Z
1.322033701,58.73579189,5884,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-06-15T00:00:00.000Z,199506,6,June,1995,31412.7814,38786,810,8.13213133,,,,,209057.056,265.1885752,225277,0.928,,,,,0,0,0,26281,26281,5.51024967,204/19-B14Z
1.322033701,58.73579189,5885,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-07-15T00:00:00.000Z,199507,7,July,1995,43128.7948,53252,810,10.80500258,,,,,346135.944,426.7487384,374606,0.924,,,,,0,0,0,46684,46684,9.47233419,204/20-C12
1.322033701,58.73579189,5886,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-08-15T00:00:00.000Z,199508,8,August,1995,39302.0173,48527,810,9.84628484,,,,,324023.992,400.3536239,351436,0.922,,,,,0,0,0,35529,35529,7.20894871,204/20-C12Z
1.322033701,58.73579189,5887,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-09-15T00:00:00.000Z,199509,9,September,1995,37542.9145,46355,810,9.71909833,,,,,96456.717,406.9735915,345723,0.279,,,,,0,0,0,20460,20460,4.28978,204/20-C20
1.322033701,58.73579189,5888,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-10-15T00:00:00.000Z,199510,10,October,1995,39239.655,48450,810,9.83066129,,,,,328091.184,410.2737213,360144,0.911,,,,,0,0,0,22708,22708,4.60752645,204/20-N3
1.322033701,58.73579189,5889,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-11-15T00:00:00.000Z,199511,11,November,1995,39399.2053,48647,810,10.19965433,,,,,342570.51,440.724137,374394,0.915,,,,,0,0,0,24421,24421,5.12026967,2/05- 8A
1.322033701,58.73579189,5890,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1995-12-15T00:00:00.000Z,199512,12,December,1995,39472.9062,48738,810,9.88909742,,,,,359464.202,449.5052687,394582,0.911,,,,,0,0,0,23816,23816,4.83234323,21/13b- 1Z
1.322033701,58.73579189,5891,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-01-15T00:00:00.000Z,199601,1,January,1996,39095.4928,48272,810,9.79454452,,,,,371546.73,461.0715008,404735,0.918,,,,,0,0,0,23901,23901,4.84959,211/21- 4
1.322033701,58.73579189,5892,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-02-15T00:00:00.000Z,199602,2,Feburary,1996,35384.531,43690,810,9.47621034,,,,,350076.508,463.8832269,380932,0.919,,,,,0,0,0,24031,24031,5.21224103,22-01-02
1.322033701,58.73579189,5893,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-03-15T00:00:00.000Z,199603,3,March,1996,36513.18,45078,810,9.14647161,,,,,374282.049,463.9604957,407271,0.919,,,,,0,0,0,26228,26228,5.32174581,3/24b- 1
1.322033701,58.73579189,5894,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-04-15T00:00:00.000Z,199604,4,April,1996,41053.0211,50689,810,10.62779367,,,,,353480.56,452.2886223,384218,0.92,,,,,0,0,0,24503,24503,5.13746233,48/19a- 2
1.322033701,58.73579189,5895,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-05-15T00:00:00.000Z,199605,5,May,1996,44651.4068,55132,810,11.18646065,,,,,369254.484,458.2269345,402238,0.918,,,,,0,0,0,23625,23625,4.79358871,206/08- 10Z
1.322033701,58.73579189,5896,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-06-15T00:00:00.000Z,199606,6,June,1996,40943.6846,50554,810,10.59948867,,,,,360950.116,462.3486887,392764,0.919,,,,,0,0,0,12952,12952,2.71560267,211/23-A24
1.322033701,58.73579189,5897,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-07-15T00:00:00.000Z,199607,7,July,1996,47883.7177,59123,810,11.99624742,,,,,353507.24,437.7317034,384247,0.92,,,,,0,0,0,18607,18607,3.77542032,16/26-A44
1.322033701,58.73579189,5898,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-08-15T00:00:00.000Z,199608,8,August,1996,42866.3872,52928,810,10.73926194,,,,,351745.557,435.0773824,381917,0.921,,,,,0,0,0,17235,17235,3.4970371,16/26-A7
1.322033701,58.73579189,5899,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-09-15T00:00:00.000Z,199609,9,September,1996,36483.5653,45047,810,9.44485433,,,,,338604.5,432.3144583,367250,0.922,,,,,0,0,0,18038,18038,3.78196733,16/26-A71
1.322033701,58.73579189,5900,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-10-15T00:00:00.000Z,199610,10,October,1996,36184.7122,44678,810,9.06531032,,,,,340651.141,425.9797827,373931,0.911,,,,,0,0,0,17160,17160,3.48181935,16/26-A58Y
1.322033701,58.73579189,5901,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-11-15T00:00:00.000Z,199611,11,November,1996,34443.4272,42528,810,8.916704,,,,,349514.226,443.8365657,377038,0.927,,,,,0,0,0,15391,15391,3.22697967,16/26-A68
1.322033701,58.73579189,5902,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1996-12-15T00:00:00.000Z,199612,12,December,1996,32637.3502,40298,810,8.17659419,,,,,357363.259,442.9879424,388861,0.919,,,,,0,0,0,17243,17243,3.49866032,3/14a-D16
1.322033701,58.73579189,5903,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-01-15T00:00:00.000Z,199701,1,January,1997,33558.2065,41435,810,8.40729516,,,,,346639.144,433.4677019,380504,0.911,,,,,0,0,0,16785,16785,3.40573065,13/22a-C5Z
1.322033701,58.73579189,5904,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-02-15T00:00:00.000Z,199702,2,Feburary,1997,38456.4817,47483,810,10.66671679,,,,,343618.132,469.543195,372284,0.923,,,,,0,0,0,14409,14409,3.23687893,13/22a-C19Z
1.322033701,58.73579189,5905,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-03-15T00:00:00.000Z,199703,3,March,1997,39782.288,49120,810,9.96660645,,,,,351055.305,437.0709711,383667,0.915,,,,,0,0,0,16442,16442,3.33613484,13/22a-C43
1.322033701,58.73579189,5906,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-04-15T00:00:00.000Z,199704,4,April,1997,37770.4964,46636,810,9.77801467,,,,,325786.85,414.6004543,352202,0.925,,,,,0,0,0,16377,16377,3.433711,13/22a-C58Z
1.322033701,58.73579189,5907,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-05-15T00:00:00.000Z,199705,5,May,1997,28029.0192,34608,810,7.02207484,,,,,233046.12,288.5702569,253311,0.92,,,,,0,0,0,13370,13370,2.71281613,110/03- 3
1.322033701,58.73579189,5908,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-06-15T00:00:00.000Z,199706,6,June,1997,31173.8609,38491,810,8.07027967,,,,,258180.672,342.2541453,290744,0.888,,,,,0,0,0,13575,13575,2.846225,211/27- 3
1.322033701,58.73579189,5909,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-07-15T00:00:00.000Z,199707,7,July,1997,35526.2635,43865,810,8.90035,,,,,317924.967,405.5745479,356019,0.893,,,,,0,0,0,19167,19167,3.88904613,49/26-D35
1.322033701,58.73579189,5910,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-08-15T00:00:00.000Z,199708,8,August,1997,26427.87,32627,810,6.62012355,,,,,317286.788,391.6046174,343756,0.923,,,,,0,0,0,17938,17938,3.63967806,49/24-L3
1.322033701,58.73579189,5911,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-09-15T00:00:00.000Z,199709,9,September,1997,27341.4141,33759,810,7.078137,,,,,322268.031,411.9035655,349911,0.921,,,,,0,0,0,18791,18791,3.93984633,211/29-A7
1.322033701,58.73579189,5912,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-10-15T00:00:00.000Z,199710,10,October,1997,21993.8262,27173,809,5.51348935,,,,,137045.94,335.0254307,294090,0.466,,,,,0,0,0,19311,19311,3.91826419,15/25a-N2Z
1.322033701,58.73579189,5913,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-11-15T00:00:00.000Z,199711,11,November,1997,23468.6848,28988,810,6.07781733,,,,,151673.5,357.0899768,303347,0.5,,,,,0,0,0,19476,19476,4.083468,43/27-J3
1.322033701,58.73579189,5914,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1997-12-15T00:00:00.000Z,199712,12,December,1997,19076.8929,23543,810,4.77695065,,,,,121141.548,348.494116,305913,0.396,,,,,0,0,0,18089,18089,3.67031645,211/29-C21
1.322033701,58.73579189,5915,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-01-15T00:00:00.000Z,199801,1,January,1998,18725.1024,23106,810,4.68828194,,,,,269078.862,328.1936869,288093,0.934,,,,,0,0,0,19192,19192,3.89411871,13/30a- 6Z
1.322033701,58.73579189,5916,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-02-15T00:00:00.000Z,199802,2,Feburary,1998,22855.4019,28227,810,6.34099393,,,,,226056.6,305.9161875,242550,0.932,,,,,0,0,0,13219,13219,2.96955393,13/30a- 6
1.322033701,58.73579189,5917,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-03-15T00:00:00.000Z,199803,3,March,1998,47163.3041,61259,770,12.42964871,,,,,247688.175,302.4274073,265475,0.933,,,,,0,0,0,17929,17929,3.63785194,211/29-B30
1.322033701,58.73579189,5918,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-04-15T00:00:00.000Z,199804,4,April,1998,42658.4543,55451,769,11.62622633,,,,,221364,278.3999167,236500,0.936,,,,,0,0,0,15313,15313,3.21062567,43/26a-E11
1.322033701,58.73579189,5919,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-05-15T00:00:00.000Z,199805,5,May,1998,39248.028,50945,770,10.33690484,,,,,229344.336,279.1320384,245026,0.936,,,,,0,0,0,15680,15680,3.18152258,42/29- 4
1.322033701,58.73579189,5920,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-06-15T00:00:00.000Z,199806,6,June,1998,35549.364,46180,770,9.68240667,,,,,235629.408,298.8955655,253911,0.928,,,,,0,0,0,15972,15972,3.348796,43/26a-E3
1.322033701,58.73579189,5921,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-07-15T00:00:00.000Z,199807,7,July,1998,34099.0608,44296,770,8.98780129,,,,,234453.076,289.3688316,254012,0.923,,,,,0,0,0,19585,19585,3.97385968,204/20-C20Z
1.322033701,58.73579189,5922,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-08-15T00:00:00.000Z,199808,8,August,1998,38242.7406,49653,770,10.07475387,,,,,226019.16,279.8690966,245673,0.92,,,,,0,0,0,15147,15147,3.07337516,49/27-F2
1.322033701,58.73579189,5923,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-09-15T00:00:00.000Z,199809,9,September,1998,37381.4241,48541,770,10.17742967,,,,,230743.539,294.2834265,249993,0.923,,,,,0,0,0,14277,14277,2.993411,2/10a- 12
1.322033701,58.73579189,5924,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-10-15T00:00:00.000Z,199810,10,October,1998,33356.0032,43342,770,8.79423161,,,,,202961.704,250.7729542,220132,0.922,,,,,0,0,0,11551,11551,2.34373516,9/13a-N15Z
1.322033701,58.73579189,5925,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-11-15T00:00:00.000Z,199811,11,November,1998,31476.9234,40911,769,8.577673,,,,,224224.288,284.4281872,241621,0.928,,,,,0,0,0,13497,13497,2.829871,15/17-P16
1.322033701,58.73579189,5926,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1998-12-15T00:00:00.000Z,199812,12,December,1998,31336.6662,40734,769,8.26506,,,,,215022.76,261.4221355,229480,0.937,,,,,0,0,0,12617,12617,2.56003,49/27-G5
1.322033701,58.73579189,5927,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-01-15T00:00:00.000Z,199901,1,January,1999,32298.8448,41952,770,8.51219613,,,,,223900.29,274.2642644,240753,0.93,,,,,0,0,0,11280,11280,2.28874839,49/30a- 7
1.322033701,58.73579189,5928,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-02-15T00:00:00.000Z,199902,2,Feburary,1999,27958.9185,36315,770,8.15790536,,,,,219830.208,298.7724675,236886,0.928,,,,,0,0,0,13934,13934,3.13017357,16/26-A5
1.322033701,58.73579189,5929,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-03-15T00:00:00.000Z,199903,3,March,1999,26158.9536,34008,769,6.9003329,,,,,219251.89,267.1340519,234494,0.935,,,,,0,0,0,13593,13593,2.75806355,16/26-A9
1.322033701,58.73579189,5930,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-04-15T00:00:00.000Z,199904,4,April,1999,24706.6022,32074,770,6.72484867,,,,,201499.209,255.8771868,217367,0.927,,,,,0,0,0,11550,11550,2.42165,22/10a- 5
1.322033701,58.73579189,5931,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-05-15T00:00:00.000Z,199905,5,May,1999,24486.3632,31817,770,6.45577194,,,,,186134.058,227.0264647,199287,0.934,,,,,0,0,0,12257,12257,2.48698484,44/26a-A6Y
1.322033701,58.73579189,5932,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-06-15T00:00:00.000Z,199906,6,June,1999,24540.425,31850,771,6.67788333,,,,,193378.65,246.096109,209058,0.925,,,,,0,0,0,13860,13860,2.90598,48/06-B15
1.322033701,58.73579189,5933,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-07-15T00:00:00.000Z,199907,7,July,1999,22040.9136,28632,770,5.80952516,,,,,164446.128,202.7445542,177972,0.924,,,,,0,0,0,11243,11243,2.28124097,3/02-B2Z
1.322033701,58.73579189,5934,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-08-15T00:00:00.000Z,199908,8,August,1999,27591.41,35833,770,7.27063129,,,,,167070.624,205.0924321,180033,0.928,,,,,0,0,0,11155,11155,2.26338548,21/10-A57Z
1.322033701,58.73579189,5935,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-09-15T00:00:00.000Z,199909,9,September,1999,30627.7712,39797,770,8.34410433,,,,,169646.5,212.4491542,180475,0.94,,,,,0,0,0,15173,15173,3.18127233,29-07-13
1.322033701,58.73579189,5936,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-10-15T00:00:00.000Z,199910,10,October,1999,33142.365,43070,770,8.73904194,,,,,178785.99,219.0019853,192243,0.93,,,,,0,0,0,20648,20648,4.18954581,204/19-B2
1.322033701,58.73579189,5937,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-11-15T00:00:00.000Z,199911,11,November,1999,33045.6012,42961,769,9.00748967,,,,,179660.8,227.8994667,193600,0.928,,,,,0,0,0,26509,26509,5.55805367,204/20a-F3
1.322033701,58.73579189,5938,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,1999-12-15T00:00:00.000Z,199912,12,December,1999,27920.2938,36246,770,7.35443032,,,,,171374.112,208.5772252,183092,0.936,,,,,0,0,0,26975,26975,5.47331452,204/19-B6Z
1.322033701,58.73579189,5939,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-01-15T00:00:00.000Z,200001,1,January,2000,31399.5136,40768,770,8.27195871,,,,,195964.832,240.5623624,211169,0.928,,,,,0,0,0,27222,27222,5.52343161,2/05-H5Y
1.322033701,58.73579189,5940,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-02-15T00:00:00.000Z,200002,2,Feburary,2000,25362.9376,32956,770,7.14804276,,,,,167164.056,219.5959766,180328,0.927,,,,,0,0,0,25079,25079,5.43954862,21/30-C6Z
1.322033701,58.73579189,5941,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-03-15T00:00:00.000Z,200003,3,March,2000,27657.8848,35938,770,7.29193613,,,,,177682.292,216.7179023,190238,0.934,,,,,0,0,0,25354,25354,5.14440839,22/21- 11Z
1.322033701,58.73579189,5942,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-04-15T00:00:00.000Z,200004,4,April,2000,23883.902,31010,770,6.50176333,,,,,168145.725,211.6957675,179835,0.935,,,,,0,0,0,22633,22633,4.74538567,21/10-B39X
1.322033701,58.73579189,5943,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-05-15T00:00:00.000Z,200005,5,May,2000,25531.8954,33154,770,6.72705355,,,,,150696.266,183.0194179,160657,0.938,,,,,0,0,0,18278,18278,3.70866516,23/27a-A10
1.322033701,58.73579189,5944,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-06-15T00:00:00.000Z,200006,6,June,2000,30293.5064,39332,770,8.24660933,,,,,173358.346,217.5604118,184817,0.938,,,,,0,0,0,28442,28442,5.96333933,9/18b-A11Z
1.322033701,58.73579189,5945,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-07-15T00:00:00.000Z,200007,7,July,2000,25284.9272,32812,771,6.65766065,,,,,180417.629,214.3176215,188131,0.959,,,,,0,0,0,22839,22839,4.63410677,211/18-A32
1.322033701,58.73579189,5946,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-08-15T00:00:00.000Z,200008,8,August,2000,10431.7971,13483,774,2.73574419,,,,,88555.189,104.9755463,92149,0.961,,,,,0,0,0,12058,12058,2.4466071,49/12a-F1
1.322033701,58.73579189,5947,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-09-15T00:00:00.000Z,200009,9,September,2000,9275.8206,11958,776,2.507194,,,,,66492.888,80.8607555,68691,0.968,,,,,0,0,0,7484,7484,1.56914533,49/12a-F4
1.322033701,58.73579189,5948,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-10-15T00:00:00.000Z,200010,10,October,2000,22830.48,29600,771,6.00593548,,,,,140979.96,162.2257181,142404,0.99,,,,,0,0,0,19316,19316,3.91927871,30/24c-K5
1.322033701,58.73579189,5949,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-11-15T00:00:00.000Z,200011,11,November,2000,25513.18,33134,770,6.94709533,,,,,124941.141,149.9251238,127361,0.981,,,,,0,0,0,20275,20275,4.25099167,211/18-A49
1.322033701,58.73579189,5950,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2000-12-15T00:00:00.000Z,200012,12,December,2000,22233.75,28875,770,5.85883065,,,,,135883.215,157.7953944,138515,0.981,,,,,0,0,0,24204,24204,4.91106968,49/22- 12
1.322033701,58.73579189,5951,BRAE-NORTH [Part of BRAE],CNS,ROCKROSE ENERGY,BRAE NORTH,P,Oil Field Exporting to Pipeline,Offshore,2001-01-15T00:00:00.000Z,200101,1,January,2001,28541.504,40256,709,8.16807226,,,,,99882.4,142.2317321,124853,0.8,,,,,0,0,0,23593,23593,4.78709581,30/07a- 12
